Year,Month,Monthly,Monthly_Unc,Annual,Annual_Unc,Five-year,Five_year_Unc,Ten-year,Ten_year_Unc,Twenty-year,Twenty_year_Unc
1758,2,-1.485,3.961,-1.253,2.333,-0.434,0.654,-0.423,0.716,NaN,NaN
1758,3,0.036,1.36,-1.288,3.034,-0.421,0.669,-0.444,0.709,NaN,NaN
1758,4,-0.657,3.2,-1.175,2.515,-0.416,0.694,-0.447,0.707,NaN,NaN
1758,5,0.897,6.594,-1.125,0.928,-0.409,0.694,-0.463,0.712,NaN,NaN
1758,6,1.309,4.579,-0.966,0.97,-0.386,0.745,-0.483,0.714,NaN,NaN
1758,7,-2.534,4.738,-0.549,1.048,-0.439,0.739,-0.49,0.711,NaN,NaN
1758,8,-0.532,6.921,-0.344,0.995,-0.438,0.774,-0.471,0.716,NaN,NaN
1758,9,-2.145,2.336,-0.353,1.024,-0.418,0.79,-0.483,0.706,NaN,NaN
1758,10,-2.344,0.692,-0.272,1.075,-0.407,0.819,-0.503,0.691,NaN,NaN
1758,11,-0.385,2.784,-0.346,0.941,-0.384,0.856,-0.5,0.699,NaN,NaN
1758,12,0.16,1.34,-0.437,0.826,-0.408,0.86,-0.494,0.718,NaN,NaN
1759,1,1.095,2.218,-0.072,0.798,-0.396,0.856,-0.466,0.741,NaN,NaN
1759,2,0.972,6.777,-0.034,0.748,-0.38,0.842,-0.428,0.759,NaN,NaN
1759,3,-0.075,4.528,0.16,0.773,-0.377,0.838,-0.414,0.755,NaN,NaN
1759,4,0.313,4.911,0.416,0.77,-0.393,0.851,-0.419,0.755,NaN,NaN
1759,5,0.008,4.424,0.135,4.029,-0.368,0.865,-0.411,0.758,NaN,NaN
1759,6,0.223,4.625,0.013,0.777,-0.383,0.854,-0.411,0.759,NaN,NaN
1759,7,1.85,5.023,-0.188,0.756,-0.323,0.902,-0.402,0.778,NaN,NaN
1759,8,-0.087,1.289,-0.379,0.767,-0.326,0.94,-0.422,0.782,NaN,NaN
1759,9,0.19,3.078,-0.534,0.779,-0.366,0.935,-0.435,0.772,NaN,NaN
1759,10,0.724,6.793,-0.371,0.766,-0.332,0.932,-0.465,0.778,NaN,NaN
1759,11,-3.758,7.613,-0.341,0.831,-0.325,0.954,-0.483,0.8,NaN,NaN
1759,12,-1.295,3.746,-0.296,0.943,-0.356,0.988,-0.478,0.814,NaN,NaN
1760,1,-1.321,5.993,-0.41,0.967,-0.373,0.995,-0.415,0.794,NaN,NaN
1760,2,-1.321,9.801,-0.454,1.07,-0.398,0.984,-0.402,0.799,NaN,NaN
1760,3,-1.938,3.12,-0.513,1.223,-0.386,1.004,-0.389,0.808,NaN,NaN
1760,4,2.269,0.981,-0.624,1.276,-0.365,1.022,-0.422,0.812,NaN,NaN
1760,5,0.374,2.751,-0.351,1.339,-0.377,1.021,-0.424,0.816,NaN,NaN
1760,6,0.76,1.317,-0.132,1.735,-0.421,0.996,-0.442,0.832,NaN,NaN
1760,7,0.482,1.52,-0.215,1.518,-0.427,0.964,-0.456,0.835,NaN,NaN
1760,8,-0.61,7.323,-0.029,1.506,-0.37,0.978,-0.451,0.853,NaN,NaN
1760,9,-0.528,1.591,0.229,1.468,-0.398,0.955,-0.448,0.854,NaN,NaN
1760,10,-0.597,1.312,0.008,1.514,-0.391,0.955,-0.441,0.868,NaN,NaN
1760,11,-0.486,7.804,0.084,1.477,-0.434,0.937,-0.442,0.861,NaN,NaN
1760,12,1.326,3.842,0.064,1.541,-0.46,0.92,-0.463,0.861,NaN,NaN
1761,1,-2.316,2.159,0.079,1.455,-0.417,0.915,-0.514,0.858,NaN,NaN
1761,2,0.916,3.577,0.203,1.334,-0.385,0.907,-0.544,0.871,NaN,NaN
1761,3,1.156,1.256,0.298,1.243,-0.379,0.901,-0.549,0.874,NaN,NaN
1761,4,-0.381,1.232,0.16,1.198,-0.383,0.877,-0.531,0.898,NaN,NaN
1761,5,1.288,2.412,0.087,1.152,-0.402,0.906,-0.526,0.933,NaN,NaN
1761,6,0.516,2.28,-0.295,0.808,-0.393,0.931,-0.535,0.925,NaN,NaN
1761,7,0.664,0.999,-0.061,1.151,-0.382,0.964,-0.543,0.933,NaN,NaN
1761,8,0.882,3.002,-0.234,1.187,-0.369,0.992,-0.539,0.947,NaN,NaN
1761,9,0.601,3.34,-0.621,1.152,-0.406,0.966,-0.545,0.96,NaN,NaN
1761,10,-2.252,2.756,-0.378,1.154,-0.429,0.952,-0.539,0.963,NaN,NaN
1761,11,-1.359,10.496,-0.363,1.245,-0.398,0.961,-0.512,0.938,NaN,NaN
1761,12,-3.255,1.972,-0.411,1.32,-0.389,0.987,-0.51,0.92,NaN,NaN
1762,1,0.49,9.97,-0.339,1.395,-0.415,1.016,-0.538,0.939,NaN,NaN
1762,2,-1.16,2.742,-0.455,1.403,-0.442,1.038,-0.513,0.945,NaN,NaN
1762,3,-3.48,6.978,-0.588,1.329,-0.478,1.026,-0.507,0.923,NaN,NaN
1762,4,2.53,2.914,-0.6,1.32,-0.531,1.03,-0.523,0.938,NaN,NaN
1762,5,1.472,4.762,-0.628,1.332,-0.487,1.068,-0.541,0.933,NaN,NaN
1762,6,-0.07,3.109,-0.724,1.29,-0.46,1.121,-0.564,0.945,NaN,NaN
1762,7,1.537,4.074,-1.12,0.765,-0.401,1.062,-0.584,0.951,NaN,NaN
1762,8,-0.509,3.631,-0.866,0.689,-0.421,1.036,-0.594,0.966,NaN,NaN
1762,9,-1,3.207,-0.711,0.617,-0.377,1.042,-0.586,0.978,-0.534,0.768
1762,10,-2.392,6.769,-0.94,0.574,-0.413,1.045,-0.56,0.979,-0.527,0.775
1762,11,-1.704,1.413,-1.207,0.506,-0.427,1.036,-0.544,0.962,-0.52,0.778
1762,12,-4.404,2.883,-1.22,3.079,-0.427,1.081,-0.554,0.959,-0.513,0.787
1763,1,-4.255,8.42,-1.343,2.884,-0.467,1.099,-0.549,0.98,-0.495,0.793
1763,2,1.881,8.494,-1.188,3.58,-0.467,1.128,-0.549,1.002,-0.501,0.797
1763,3,-1.614,4.133,-1.249,2.856,-0.474,1.113,-0.568,0.987,-0.51,0.8
1763,4,-0.224,4.63,-1.266,3.376,-0.466,1.115,-0.559,1.001,-0.513,0.809
1763,5,-1.726,5.69,-1.25,3.051,-0.475,1.105,-0.563,0.996,-0.514,0.81
1763,6,-0.227,7.206,-0.828,3.004,-0.539,1.048,-0.582,0.992,-0.527,0.814
1763,7,0.056,1.678,-0.325,2.468,-0.589,1.047,-0.559,0.992,-0.538,0.82
1763,8,1.353,5.004,-0.338,1.946,-0.65,1.022,-0.552,0.982,-0.537,0.829
1763,9,-1.727,5.674,-0.396,1.86,-0.68,1.012,-0.548,0.985,-0.536,0.834
1763,10,-2.6,1.288,-0.466,2.131,-0.656,1.034,-0.534,0.978,-0.533,0.833
1763,11,-1.509,4.294,-0.165,1.078,-0.668,1.057,-0.531,1.008,-0.527,0.839
